".sample" "avg.separation" "pic_name"
3 2.15958090266383 "plot_large_p_small_n_30_100_1_1_1.png"
4 2.70437810603086 "plot_large_p_small_n_30_100_1_1_1.png"
5 2.42172924623282 "plot_large_p_small_n_30_100_1_1_1.png"
6 2.48753770487678 "plot_large_p_small_n_30_100_1_1_1.png"
7 2.69910822197427 "plot_large_p_small_n_30_100_1_1_1.png"
8 2.15703102392916 "plot_large_p_small_n_30_100_1_1_1.png"
9 2.25436316789056 "plot_large_p_small_n_30_100_1_1_1.png"
10 2.33388609568409 "plot_large_p_small_n_30_100_1_1_1.png"
11 2.71462690163596 "plot_large_p_small_n_30_100_1_1_1.png"
12 2.80670694703338 "plot_large_p_small_n_30_100_1_1_1.png"
13 2.53180586719416 "plot_large_p_small_n_30_100_1_1_1.png"
14 2.03452721951553 "plot_large_p_small_n_30_100_1_1_1.png"
15 2.21827939435013 "plot_large_p_small_n_30_100_1_1_1.png"
16 2.48423290205767 "plot_large_p_small_n_30_100_1_1_1.png"
17 2.30367409052222 "plot_large_p_small_n_30_100_1_1_1.png"
18 2.44804566519373 "plot_large_p_small_n_30_100_1_1_1.png"
19 2.97733417576147 "plot_large_p_small_n_30_100_1_1_1.png"
20 2.9922416061351 "plot_large_p_small_n_30_100_1_1_1.png"
1 2.63916940844716 "plot_large_p_small_n_30_100_1_1_2.png"
2 2.76733850897772 "plot_large_p_small_n_30_100_1_1_2.png"
3 2.63290844383756 "plot_large_p_small_n_30_100_1_1_2.png"
4 2.36445311244646 "plot_large_p_small_n_30_100_1_1_2.png"
5 2.40320119311258 "plot_large_p_small_n_30_100_1_1_2.png"
6 2.68368204878862 "plot_large_p_small_n_30_100_1_1_2.png"
7 2.46596735982896 "plot_large_p_small_n_30_100_1_1_2.png"
8 2.84544398949885 "plot_large_p_small_n_30_100_1_1_2.png"
9 2.41789141904956 "plot_large_p_small_n_30_100_1_1_2.png"
10 2.66748466249543 "plot_large_p_small_n_30_100_1_1_2.png"
11 2.20651092275973 "plot_large_p_small_n_30_100_1_1_2.png"
12 2.66047612987924 "plot_large_p_small_n_30_100_1_1_2.png"
13 2.53161964043914 "plot_large_p_small_n_30_100_1_1_2.png"
14 2.61741349979857 "plot_large_p_small_n_30_100_1_1_2.png"
15 2.7029345767322 "plot_large_p_small_n_30_100_1_1_2.png"
16 2.95257863523108 "plot_large_p_small_n_30_100_1_1_2.png"
17 2.45634116987542 "plot_large_p_small_n_30_100_1_1_2.png"
18 2.38399975443457 "plot_large_p_small_n_30_100_1_1_2.png"
19 2.37341705539939 "plot_large_p_small_n_30_100_1_1_2.png"
20 2.90666701302929 "plot_large_p_small_n_30_100_1_1_2.png"
1 2.41456718029943 "plot_large_p_small_n_30_100_1_1_3.png"
2 2.7058555554585 "plot_large_p_small_n_30_100_1_1_3.png"
3 3.11620602098041 "plot_large_p_small_n_30_100_1_1_3.png"
4 2.75586628160805 "plot_large_p_small_n_30_100_1_1_3.png"
5 2.61011795005833 "plot_large_p_small_n_30_100_1_1_3.png"
6 2.84177799417262 "plot_large_p_small_n_30_100_1_1_3.png"
7 2.80576152760133 "plot_large_p_small_n_30_100_1_1_3.png"
8 2.55086225194047 "plot_large_p_small_n_30_100_1_1_3.png"
9 2.51827696043277 "plot_large_p_small_n_30_100_1_1_3.png"
10 2.85714453406641 "plot_large_p_small_n_30_100_1_1_3.png"
11 2.79746678378416 "plot_large_p_small_n_30_100_1_1_3.png"
12 2.5966753822468 "plot_large_p_small_n_30_100_1_1_3.png"
13 2.46411988187357 "plot_large_p_small_n_30_100_1_1_3.png"
14 2.47923208155913 "plot_large_p_small_n_30_100_1_1_3.png"
15 2.83595827812269 "plot_large_p_small_n_30_100_1_1_3.png"
16 2.31695490629743 "plot_large_p_small_n_30_100_1_1_3.png"
17 3.01504048508032 "plot_large_p_small_n_30_100_1_1_3.png"
18 2.84533255806334 "plot_large_p_small_n_30_100_1_1_3.png"
19 2.41030914801875 "plot_large_p_small_n_30_100_1_1_3.png"
20 2.85392574639754 "plot_large_p_small_n_30_100_1_1_3.png"
1 0.00647826699833398 "plot_large_p_small_n_30_20_0_1_1.png"
2 0.030795379243421 "plot_large_p_small_n_30_20_0_1_1.png"
3 0.51188535426286 "plot_large_p_small_n_30_20_0_1_1.png"
4 0.0016578420457998 "plot_large_p_small_n_30_20_0_1_1.png"
5 0.00935092444601199 "plot_large_p_small_n_30_20_0_1_1.png"
6 0.049811410933188 "plot_large_p_small_n_30_20_0_1_1.png"
7 0.000735460748563108 "plot_large_p_small_n_30_20_0_1_1.png"
8 0.164503932748502 "plot_large_p_small_n_30_20_0_1_1.png"
9 0.0144419443514146 "plot_large_p_small_n_30_20_0_1_1.png"
10 0.00126659953759101 "plot_large_p_small_n_30_20_0_1_1.png"
11 0.018213806236813 "plot_large_p_small_n_30_20_0_1_1.png"
12 0.0849836723803659 "plot_large_p_small_n_30_20_0_1_1.png"
13 0.0327108648389713 "plot_large_p_small_n_30_20_0_1_1.png"
14 0.15611941427309 "plot_large_p_small_n_30_20_0_1_1.png"
15 0.01802582548924 "plot_large_p_small_n_30_20_0_1_1.png"
16 0.003599264633858 "plot_large_p_small_n_30_20_0_1_1.png"
17 1.67547242531745 "plot_large_p_small_n_30_20_0_1_1.png"
18 0.010343243403339 "plot_large_p_small_n_30_20_0_1_1.png"
19 0.00523688162482805 "plot_large_p_small_n_30_20_0_1_1.png"
20 0.020521435240746 "plot_large_p_small_n_30_20_0_1_1.png"
1 0.00380449072740599 "plot_large_p_small_n_30_20_0_1_2.png"
2 0.240279646385912 "plot_large_p_small_n_30_20_0_1_2.png"
3 7.12190577401017e-06 "plot_large_p_small_n_30_20_0_1_2.png"
4 0.00153614271637398 "plot_large_p_small_n_30_20_0_1_2.png"
5 0.0114051085119884 "plot_large_p_small_n_30_20_0_1_2.png"
6 0.026690776995169 "plot_large_p_small_n_30_20_0_1_2.png"
7 0.002839537466507 "plot_large_p_small_n_30_20_0_1_2.png"
8 0.00898725064621198 "plot_large_p_small_n_30_20_0_1_2.png"
9 1.61234553749558 "plot_large_p_small_n_30_20_0_1_2.png"
10 0.068741700716792 "plot_large_p_small_n_30_20_0_1_2.png"
11 0.044941192383143 "plot_large_p_small_n_30_20_0_1_2.png"
12 0.0660111774125529 "plot_large_p_small_n_30_20_0_1_2.png"
13 0.000488820125963213 "plot_large_p_small_n_30_20_0_1_2.png"
14 0.00341347801841896 "plot_large_p_small_n_30_20_0_1_2.png"
15 0.00107755065098497 "plot_large_p_small_n_30_20_0_1_2.png"
16 0.013933848462086 "plot_large_p_small_n_30_20_0_1_2.png"
17 0.014825610439373 "plot_large_p_small_n_30_20_0_1_2.png"
18 0.0689337121371396 "plot_large_p_small_n_30_20_0_1_2.png"
19 0.00941749658035201 "plot_large_p_small_n_30_20_0_1_2.png"
20 0.00483219295631998 "plot_large_p_small_n_30_20_0_1_2.png"
1 0.00330634961968201 "plot_large_p_small_n_30_20_0_1_3.png"
2 0.023451604645575 "plot_large_p_small_n_30_20_0_1_3.png"
3 0.00813581736504598 "plot_large_p_small_n_30_20_0_1_3.png"
4 0.010657916310213 "plot_large_p_small_n_30_20_0_1_3.png"
5 0.00484552564414298 "plot_large_p_small_n_30_20_0_1_3.png"
6 0.000661785768488965 "plot_large_p_small_n_30_20_0_1_3.png"
7 1.26556693084826 "plot_large_p_small_n_30_20_0_1_3.png"
8 0.031591706305902 "plot_large_p_small_n_30_20_0_1_3.png"
9 0.131439518740686 "plot_large_p_small_n_30_20_0_1_3.png"
10 0.00984219956201499 "plot_large_p_small_n_30_20_0_1_3.png"
11 0.00355967978404603 "plot_large_p_small_n_30_20_0_1_3.png"
12 0.209300581845138 "plot_large_p_small_n_30_20_0_1_3.png"
13 0.001132871862533 "plot_large_p_small_n_30_20_0_1_3.png"
14 0.080815999581928 "plot_large_p_small_n_30_20_0_1_3.png"
15 0.00400297130975102 "plot_large_p_small_n_30_20_0_1_3.png"
16 0.00332669944147002 "plot_large_p_small_n_30_20_0_1_3.png"
17 0.037544879893499 "plot_large_p_small_n_30_20_0_1_3.png"
18 0.00376076792625402 "plot_large_p_small_n_30_20_0_1_3.png"
19 0.00879904865481201 "plot_large_p_small_n_30_20_0_1_3.png"
20 0.00916010315378102 "plot_large_p_small_n_30_20_0_1_3.png"
1 0.00551588798456498 "plot_large_p_small_n_30_20_1_1_1.png"
2 0.0692558739666159 "plot_large_p_small_n_30_20_1_1_1.png"
3 0.137678745530786 "plot_large_p_small_n_30_20_1_1_1.png"
4 0.019847714992076 "plot_large_p_small_n_30_20_1_1_1.png"
5 0.0318938817802206 "plot_large_p_small_n_30_20_1_1_1.png"
6 0.000839376086694002 "plot_large_p_small_n_30_20_1_1_1.png"
7 0.01647567941446 "plot_large_p_small_n_30_20_1_1_1.png"
8 0.00993476595773601 "plot_large_p_small_n_30_20_1_1_1.png"
9 0.04386162127724 "plot_large_p_small_n_30_20_1_1_1.png"
10 0.016597882992119 "plot_large_p_small_n_30_20_1_1_1.png"
11 0.000547205023324004 "plot_large_p_small_n_30_20_1_1_1.png"
12 0.040355612484874 "plot_large_p_small_n_30_20_1_1_1.png"
13 0.022718628469127 "plot_large_p_small_n_30_20_1_1_1.png"
14 0.015011549402299 "plot_large_p_small_n_30_20_1_1_1.png"
15 0.17107909496038 "plot_large_p_small_n_30_20_1_1_1.png"
16 0.00868299641884199 "plot_large_p_small_n_30_20_1_1_1.png"
17 0.019868752034127 "plot_large_p_small_n_30_20_1_1_1.png"
18 0.013560267838297 "plot_large_p_small_n_30_20_1_1_1.png"
19 0.00504072675230599 "plot_large_p_small_n_30_20_1_1_1.png"
20 0.000962563435524977 "plot_large_p_small_n_30_20_1_1_1.png"
1 0.0195421388687934 "plot_large_p_small_n_30_20_1_1_2.png"
2 0.01274653531152 "plot_large_p_small_n_30_20_1_1_2.png"
3 0.049968995413722 "plot_large_p_small_n_30_20_1_1_2.png"
4 0.003096345738894 "plot_large_p_small_n_30_20_1_1_2.png"
5 0.026916777804338 "plot_large_p_small_n_30_20_1_1_2.png"
6 0.056636794862739 "plot_large_p_small_n_30_20_1_1_2.png"
7 0.014042812873139 "plot_large_p_small_n_30_20_1_1_2.png"
8 0.342737195862221 "plot_large_p_small_n_30_20_1_1_2.png"
9 0.019570710493849 "plot_large_p_small_n_30_20_1_1_2.png"
10 0.00620424950630794 "plot_large_p_small_n_30_20_1_1_2.png"
11 0.548397158391282 "plot_large_p_small_n_30_20_1_1_2.png"
12 0.016182407926835 "plot_large_p_small_n_30_20_1_1_2.png"
13 0.00576380937540899 "plot_large_p_small_n_30_20_1_1_2.png"
14 0.049086103944284 "plot_large_p_small_n_30_20_1_1_2.png"
15 0.010404472276722 "plot_large_p_small_n_30_20_1_1_2.png"
16 0.00531766847333298 "plot_large_p_small_n_30_20_1_1_2.png"
17 0.0116125497419373 "plot_large_p_small_n_30_20_1_1_2.png"
18 0.032422087856313 "plot_large_p_small_n_30_20_1_1_2.png"
19 0.000506215261662002 "plot_large_p_small_n_30_20_1_1_2.png"
20 0.001818618456551 "plot_large_p_small_n_30_20_1_1_2.png"
1 0.009608191480641 "plot_large_p_small_n_30_20_1_1_3.png"
2 0.03191120883277 "plot_large_p_small_n_30_20_1_1_3.png"
3 0.011361863799331 "plot_large_p_small_n_30_20_1_1_3.png"
4 0.00756154562071698 "plot_large_p_small_n_30_20_1_1_3.png"
5 0.00190226096309604 "plot_large_p_small_n_30_20_1_1_3.png"
6 0.029994705492751 "plot_large_p_small_n_30_20_1_1_3.png"
7 0.017650558768217 "plot_large_p_small_n_30_20_1_1_3.png"
8 0.045233120118793 "plot_large_p_small_n_30_20_1_1_3.png"
9 0.01004084823945 "plot_large_p_small_n_30_20_1_1_3.png"
10 0.0139126158489102 "plot_large_p_small_n_30_20_1_1_3.png"
11 0.06587052299739 "plot_large_p_small_n_30_20_1_1_3.png"
12 0.043826952790418 "plot_large_p_small_n_30_20_1_1_3.png"
13 0.0774435056338388 "plot_large_p_small_n_30_20_1_1_3.png"
14 0.013117960951773 "plot_large_p_small_n_30_20_1_1_3.png"
15 0.0051265886433227 "plot_large_p_small_n_30_20_1_1_3.png"
16 0.00415881876309809 "plot_large_p_small_n_30_20_1_1_3.png"
17 0.393729020901153 "plot_large_p_small_n_30_20_1_1_3.png"
18 0.0017117049731426 "plot_large_p_small_n_30_20_1_1_3.png"
19 0.060265617473147 "plot_large_p_small_n_30_20_1_1_3.png"
20 0.0335971757281492 "plot_large_p_small_n_30_20_1_1_3.png"
1 0.658490463101102 "plot_large_p_small_n_30_40_0_1_1.png"
2 1.16804597266712 "plot_large_p_small_n_30_40_0_1_1.png"
3 0.967832601298359 "plot_large_p_small_n_30_40_0_1_1.png"
4 0.768365078858829 "plot_large_p_small_n_30_40_0_1_1.png"
5 0.584576354402795 "plot_large_p_small_n_30_40_0_1_1.png"
6 1.36341139746167 "plot_large_p_small_n_30_40_0_1_1.png"
7 0.896159322854924 "plot_large_p_small_n_30_40_0_1_1.png"
8 0.800730589884448 "plot_large_p_small_n_30_40_0_1_1.png"
9 1.03836219863075 "plot_large_p_small_n_30_40_0_1_1.png"
10 1.59657252038342 "plot_large_p_small_n_30_40_0_1_1.png"
11 0.989285857720542 "plot_large_p_small_n_30_40_0_1_1.png"
12 0.791135208381949 "plot_large_p_small_n_30_40_0_1_1.png"
13 0.333217734585255 "plot_large_p_small_n_30_40_0_1_1.png"
14 0.092308073920467 "plot_large_p_small_n_30_40_0_1_1.png"
15 0.733409339835472 "plot_large_p_small_n_30_40_0_1_1.png"
16 0.933000085219899 "plot_large_p_small_n_30_40_0_1_1.png"
17 0.066423523715177 "plot_large_p_small_n_30_40_0_1_1.png"
18 0.946757555806616 "plot_large_p_small_n_30_40_0_1_1.png"
19 1.16883273488917 "plot_large_p_small_n_30_40_0_1_1.png"
20 0.997188169085256 "plot_large_p_small_n_30_40_0_1_1.png"
1 0.385216196470555 "plot_large_p_small_n_30_40_0_1_2.png"
2 1.73829021024039 "plot_large_p_small_n_30_40_0_1_2.png"
3 0.891224931477667 "plot_large_p_small_n_30_40_0_1_2.png"
4 0.911813841988737 "plot_large_p_small_n_30_40_0_1_2.png"
5 1.07166090427765 "plot_large_p_small_n_30_40_0_1_2.png"
6 1.67510384513309 "plot_large_p_small_n_30_40_0_1_2.png"
7 0.654906516432706 "plot_large_p_small_n_30_40_0_1_2.png"
8 0.412498797763864 "plot_large_p_small_n_30_40_0_1_2.png"
9 1.72693232714358 "plot_large_p_small_n_30_40_0_1_2.png"
10 0.629357606153578 "plot_large_p_small_n_30_40_0_1_2.png"
11 0.496270245053636 "plot_large_p_small_n_30_40_0_1_2.png"
12 0.53320086134238 "plot_large_p_small_n_30_40_0_1_2.png"
13 0.456297264572162 "plot_large_p_small_n_30_40_0_1_2.png"
14 0.0535183151479289 "plot_large_p_small_n_30_40_0_1_2.png"
15 1.02631738458698 "plot_large_p_small_n_30_40_0_1_2.png"
16 0.664612348590442 "plot_large_p_small_n_30_40_0_1_2.png"
17 0.655222285513833 "plot_large_p_small_n_30_40_0_1_2.png"
18 0.474168718745279 "plot_large_p_small_n_30_40_0_1_2.png"
19 0.724163413420606 "plot_large_p_small_n_30_40_0_1_2.png"
20 1.29209340067836 "plot_large_p_small_n_30_40_0_1_2.png"
1 0.919350769249486 "plot_large_p_small_n_30_40_0_1_3.png"
2 0.533072893665883 "plot_large_p_small_n_30_40_0_1_3.png"
3 0.765759841167642 "plot_large_p_small_n_30_40_0_1_3.png"
4 1.87793969337836 "plot_large_p_small_n_30_40_0_1_3.png"
5 0.925565386429507 "plot_large_p_small_n_30_40_0_1_3.png"
6 1.25821427061214 "plot_large_p_small_n_30_40_0_1_3.png"
7 0.26070696001997 "plot_large_p_small_n_30_40_0_1_3.png"
8 0.856756686311433 "plot_large_p_small_n_30_40_0_1_3.png"
9 0.681017486102044 "plot_large_p_small_n_30_40_0_1_3.png"
10 0.297399223058294 "plot_large_p_small_n_30_40_0_1_3.png"
11 0.657347097492129 "plot_large_p_small_n_30_40_0_1_3.png"
12 0.897699100131466 "plot_large_p_small_n_30_40_0_1_3.png"
13 0.995689849363321 "plot_large_p_small_n_30_40_0_1_3.png"
14 0.811980682000171 "plot_large_p_small_n_30_40_0_1_3.png"
15 0.455829217170348 "plot_large_p_small_n_30_40_0_1_3.png"
